fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
1685,490490104053,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,2,0,22,0,0,6,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,72,7,0,0,1,1,1,0,0,1,0,2,0,1,0,0,4,0,17,3,3,0,2,0,0,0,0,0,0,1,0,0,2,3,2,0,1,0,0,0,0,1,1,2,3,17,6,16,1,3,0,0,1,9,0,1,2,3,0,47,16,7,0,2,0,78,0,2,1,2,5,3,5,68,4,27,6,0,25,6,0,0,1,3,3,0,1,0,0,0,0,0,1,0,8,0,4,0,461
1686,490490104061,20,0,3,1,1,2,0,0,2,0,3,1,0,0,0,0,1,7,16,33,1,2,0,0,0,0,7,2,5,0,0,6,4,10,0,2,0,0,0,0,0,0,2,6,42,7,27,6,4,1,1,0,4,2,2,1,3,0,44,119,24,1,3,0,103,1,5,1,9,7,109,12,270,7,3,113,0,81,0,1,2,4,5,10,0,7,2,0,6,0,0,0,0,13,2,8,2,1430,38,2,1,6,1,5,0,1,0,1,1,3,2,0,1,8,0,20,4,6,0,2,0,0,1,0,0,0,1,0,0,10,1,5,0,7,0,0,0,0,0,0,2,13,68,32,21,5,7,5,0,1,32,0,1,3,8,0,124,58,31,0,4,1,202,0,0,3,9,29,10,5,272,25,93,64,1,92,18,1,1,1,8,6,0,7,0,0,1,0,0,0,0,11,0,37,5,1550
1687,490490104062,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,1,0,0,1,0,0,2,1,2,0,1,0,0,0,0,1,0,2,0,16,1,5,3,1,0,0,0,0,0,0,0,0,0,15,13,3,0,0,0,18,0,2,1,2,3,16,7,72,3,2,33,0,23,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,5,0,2,0,332,15,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,27,12,5,2,5,0,0,0,11,1,0,0,2,0,38,20,6,0,2,0,62,0,0,0,4,7,1,2,74,5,29,20,2,26,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,7,0,12,0,465
1688,490490104071,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,6,38,0,1,0,0,0,0,3,5,5,0,0,2,4,2,0,2,0,0,0,0,0,0,1,2,34,1,22,1,1,2,0,0,2,1,0,0,2,1,20,151,8,0,0,1,60,0,1,0,0,2,73,6,126,4,5,113,0,62,1,0,0,1,3,3,0,2,2,0,7,0,0,0,0,4,1,2,0,885,16,0,2,2,1,2,0,0,2,0,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,0,1,4,19,15,5,2,8,0,0,0,11,0,0,1,4,0,48,52,11,0,3,0,82,0,1,1,7,8,2,3,94,6,67,67,1,41,5,0,0,0,4,3,0,3,0,0,0,0,0,0,0,10,0,7,1,693
1689,490490104072,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,3,4,30,0,0,1,0,0,0,5,3,1,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,11,0,14,2,1,0,0,0,1,2,1,0,0,0,9,58,2,0,0,1,30,0,0,0,0,1,42,6,106,2,4,136,2,38,0,0,0,0,1,4,0,1,0,0,10,0,0,1,0,0,0,0,0,613,9,1,3,3,0,2,0,0,1,0,0,1,0,0,0,4,0,10,2,0,0,5,0,0,0,0,0,0,1,0,0,4,1,1,0,2,0,0,0,0,1,1,2,6,29,14,7,3,5,1,0,1,15,0,0,0,8,0,59,73,22,0,1,0,102,1,1,2,5,9,6,0,90,17,53,56,1,48,10,0,0,0,3,1,0,0,0,0,0,1,0,1,0,9,0,7,0,761
1690,490490104081,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,20,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,2,0,1,0,4,0,3,1,1,0,0,0,0,0,1,0,0,1,14,35,8,0,1,0,28,1,2,0,0,2,14,2,33,2,3,63,0,16,0,0,0,0,1,2,0,0,0,0,7,0,0,0,0,1,1,0,0,329,32,0,2,1,1,6,0,0,1,0,0,0,0,0,1,6,1,17,1,4,0,3,0,0,0,0,1,0,1,0,0,6,6,1,0,6,0,0,0,0,0,4,0,2,41,28,12,8,8,0,0,0,18,0,0,5,2,0,96,74,16,0,2,1,143,0,1,3,4,14,16,3,143,10,81,93,3,85,13,0,1,0,6,4,0,7,1,0,1,1,0,1,0,14,0,15,0,1138
1691,490490104082,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,5,15,0,0,0,0,4,0,0,0,0,0,11,3,21,0,0,23,0,8,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,127,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,0,18,3,0,0,2,0,0,1,0,1,0,0,1,0,6,1,1,0,1,0,0,0,0,1,1,1,2,23,14,8,6,3,1,0,0,8,0,0,3,3,0,46,34,8,0,0,0,77,1,0,2,0,8,8,5,70,5,49,52,0,29,5,0,0,0,2,1,0,2,1,0,2,2,1,0,0,8,0,7,0,584
1692,490490104083,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,2,0,5,0,1,2,0,0,0,0,0,0,0,0,8,9,0,0,0,0,12,0,0,0,0,1,9,0,33,2,3,39,0,9,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,171,16,0,1,1,1,1,0,0,1,0,1,1,0,0,0,5,0,8,1,4,0,1,1,0,0,0,0,0,1,0,0,8,2,4,0,3,0,0,0,0,1,2,0,6,28,17,18,3,6,0,0,0,20,1,0,0,3,0,66,55,21,0,3,0,126,1,0,0,5,11,8,2,126,7,58,67,0,58,4,0,2,0,4,2,0,3,0,0,0,1,0,0,0,11,1,20,1,869
1693,490490104091,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,8,1,0,1,0,0,0,0,1,0,1,1,1,1,17,34,11,0,0,0,17,1,0,0,0,1,86,1,7,1,0,2,0,13,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2,1,284,21,0,1,2,0,3,0,1,1,1,1,2,1,0,0,8,0,13,1,1,0,2,0,0,0,1,3,0,1,0,0,7,1,4,0,4,0,0,0,0,2,0,1,7,30,27,12,10,7,3,0,0,28,0,0,10,10,1,66,97,14,0,3,0,133,1,0,4,10,20,61,1,77,4,85,22,2,73,11,0,0,0,3,4,0,3,1,0,1,0,0,0,0,11,0,24,0,1060
1694,490490104092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,0,5,0,0,0,1,2,15,1,14,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,103,25,0,3,1,0,1,0,0,0,0,0,3,1,0,0,3,0,15,0,3,0,4,0,0,1,0,5,3,0,0,0,2,4,1,0,2,0,0,0,0,0,0,0,5,35,30,12,8,5,3,0,0,15,1,0,6,7,0,68,92,14,0,1,0,127,0,0,3,9,19,77,3,106,7,74,25,3,75,13,0,1,1,3,2,0,2,0,0,1,1,0,0,0,10,0,17,2,1035
1695,490490104101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,8,2,2,1,0,1,0,0,4,0,0,0,2,0,25,28,6,0,0,0,37,0,0,0,0,4,11,0,26,2,12,6,0,19,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,249
1696,490490104102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,1,1,1,0,0,2,1,1,0,1,0,0,9,0,18,2,1,0,2,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,2,1,1,3,30,10,7,3,2,4,0,0,14,0,1,1,3,0,60,102,18,0,2,1,76,0,0,3,1,13,15,4,66,10,56,16,0,44,5,0,1,0,1,3,0,2,2,0,0,2,0,0,0,15,0,10,0,713
1697,490490104103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,10,1,0,0,0,6,0,0,0,0,3,0,0,8,1,3,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55
1698,490490104104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,61,3,0,0,0,3,0,0,0,0,1,22,1,17,1,0,13,0,7,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,175,35,0,1,3,2,3,0,0,2,0,0,3,0,0,1,14,0,26,9,2,0,3,0,0,0,0,5,1,0,0,0,6,2,2,0,0,0,0,0,0,3,1,2,5,28,24,9,10,5,5,0,0,31,1,0,0,12,0,108,163,21,0,5,0,146,0,4,2,6,17,30,8,137,18,73,21,3,78,12,0,0,0,7,2,0,8,0,1,2,0,0,0,0,18,0,37,4,1273
1699,490490104111,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,0,0,0,0,0,1,0,0,0,12,9,1,0,1,0,6,0,0,0,0,3,3,2,13,4,2,17,0,2,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,1,0,2,0,165,26,0,1,3,2,3,0,0,1,0,0,1,0,0,0,8,2,12,4,26,0,1,0,0,0,0,1,0,0,0,0,2,2,4,0,2,0,0,0,0,2,2,3,5,38,17,6,9,5,2,0,0,9,0,1,3,4,0,69,57,18,0,2,0,119,0,2,2,5,19,4,1,69,10,43,40,1,40,5,0,0,0,6,5,0,0,1,0,15,0,0,1,0,9,0,18,1,818
1700,490490104112,7,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,60,0,1,0,0,0,0,0,2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0,1,0,0,1,0,0,12,25,7,0,1,0,23,0,1,0,1,5,15,3,30,5,5,15,0,20,0,0,1,1,0,2,0,2,0,0,18,0,1,0,0,3,0,1,0,337,33,0,2,3,0,5,0,0,2,0,2,1,0,0,1,13,0,37,7,29,0,5,0,0,2,1,2,1,0,0,0,4,2,4,0,10,0,0,0,0,0,0,3,8,51,31,22,11,13,3,0,0,18,0,0,6,7,0,104,82,31,0,7,1,205,0,2,0,14,25,3,6,144,23,104,66,2,63,15,0,0,1,13,6,0,5,1,0,23,1,0,0,0,13,0,27,1,1395
1701,490490104113,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,6,6,2,0,0,0,8,0,0,0,1,0,6,1,7,0,2,12,0,5,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,0,2,0,124,32,0,6,4,1,7,0,0,3,0,1,3,0,0,0,7,1,36,4,42,0,3,0,0,0,0,1,1,0,0,0,7,7,6,0,5,0,0,0,0,0,1,0,11,75,31,22,8,14,1,1,1,28,0,1,6,11,2,146,105,26,0,6,0,237,2,1,1,13,25,5,8,137,18,102,69,3,68,12,0,0,1,12,7,0,1,0,0,20,0,0,1,0,31,0,35,1,1587
1702,490490105031,13,0,1,1,0,1,0,0,2,0,1,2,0,0,0,1,0,2,6,3,0,1,0,0,0,0,3,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,3,13,7,10,1,2,1,0,0,3,0,0,1,2,0,38,26,10,0,0,0,37,1,0,1,2,2,18,8,70,4,6,15,0,39,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,4,0,5,0,449,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,15,7,9,6,7,1,0,0,7,0,0,2,0,0,28,28,13,0,0,0,65,0,0,0,2,9,1,1,72,3,25,6,1,37,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7,1,5,0,436
1703,490490105032,111,0,18,10,9,8,0,0,7,1,10,8,5,2,0,4,0,20,66,66,1,5,1,0,4,0,29,12,6,2,0,12,25,31,0,1,2,0,0,0,5,2,6,17,138,37,124,11,20,8,1,0,15,2,5,3,19,0,508,483,118,0,4,1,611,0,11,1,20,28,252,70,1066,32,34,162,6,626,8,1,4,3,13,25,0,53,2,3,22,2,4,3,0,26,1,33,2,5796,45,0,9,4,0,5,0,0,2,0,2,1,0,0,1,8,1,30,3,0,0,1,0,0,1,1,2,1,0,0,0,3,2,6,0,2,0,0,0,0,1,0,2,6,55,39,16,9,16,10,0,1,22,0,1,10,9,0,124,90,22,0,3,0,232,0,0,1,5,22,8,7,170,15,102,18,1,120,13,0,1,2,10,6,0,3,1,0,3,1,0,0,0,28,0,24,1,1457
1704,490490105041,19,0,4,3,0,5,0,0,1,0,4,1,0,0,0,3,1,4,28,42,0,1,0,0,1,0,27,10,5,0,0,7,6,3,0,4,1,0,0,0,1,0,4,6,35,3,31,2,3,6,1,0,5,0,2,0,8,0,89,519,12,0,3,0,118,0,1,1,9,9,278,6,265,12,7,64,1,115,0,1,0,1,4,6,0,12,0,0,8,0,0,2,0,16,1,10,2,2156,22,0,2,4,0,2,0,0,1,0,0,2,1,0,0,6,1,30,5,1,0,3,1,0,1,0,2,0,0,0,0,8,3,1,0,5,0,0,0,0,1,0,1,7,52,19,16,12,14,6,1,0,21,0,1,7,4,0,81,164,26,0,4,0,135,0,0,3,8,22,30,8,97,9,105,11,2,87,19,0,0,0,10,5,0,6,1,0,2,0,0,0,0,21,1,26,1,1270
1705,490490105042,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,8,0,1,0,0,0,0,5,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,2,10,1,8,0,0,0,0,0,2,0,0,1,0,0,18,110,8,0,0,0,32,0,0,0,0,0,49,1,60,1,5,16,0,25,0,1,0,1,1,2,0,4,0,0,5,0,0,1,0,3,0,2,0,490,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,16,4,1,0,1,0,0,0,0,3,0,2,0,0,4,1,5,0,1,0,0,0,0,3,0,1,4,22,22,7,3,4,2,0,0,12,0,0,7,2,0,52,88,16,0,6,0,56,0,0,0,3,10,14,7,63,14,55,16,0,54,12,0,0,2,5,6,0,1,1,0,0,1,0,2,0,4,0,16,2,720
1706,490490105051,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,2,0,0,0,1,0,118,1,5,0,1,10,0,5,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,247,10,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,11,2,1,0,0,0,0,1,1,5,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,6,10,5,4,2,3,0,0,8,1,0,3,4,0,26,37,9,0,3,0,44,0,0,1,2,3,31,3,40,10,35,9,1,28,6,0,0,1,4,3,0,2,1,0,1,0,0,1,0,6,0,12,1,449
1707,490490105052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,10,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,10,0,0,3,0,2,0,0,1,0,0,0,0,0,0,2,0,9,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,6,9,7,3,3,2,0,1,7,0,0,1,2,1,17,40,4,0,1,0,39,0,0,0,2,8,29,3,26,2,24,5,0,23,4,0,0,0,2,3,0,0,0,0,1,0,0,0,0,5,0,7,0,355
1708,490490105053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,2,0,0,0,6,0,0,1,1,0,9,17,2,0,1,0,16,0,0,0,1,2,8,1,13,0,7,2,1,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,144
1709,490490105054,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,3,7,0,0,0,0,2,0,0,0,1,0,46,1,3,1,1,6,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,139,19,0,0,5,1,1,0,0,0,0,1,0,2,0,0,0,0,16,2,1,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,23,11,6,4,6,1,0,0,8,0,0,1,2,0,45,69,13,0,1,0,67,0,0,1,5,11,52,1,43,3,48,4,0,36,5,0,0,0,3,7,0,2,0,0,1,0,0,0,0,8,0,15,1,611
1710,490490105055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,6,1,0,0,0,1,0,0,0,0,0,10,1,4,0,3,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,52,26,0,2,6,2,4,0,1,4,0,1,0,0,0,0,2,0,22,4,3,0,1,0,1,0,1,10,1,1,0,0,3,5,3,0,2,0,0,0,0,1,0,0,3,37,19,13,6,12,3,0,0,27,0,0,3,10,0,98,139,27,0,8,1,120,0,1,1,5,22,95,5,115,17,97,25,3,80,15,0,0,2,11,5,0,6,0,0,0,1,0,1,0,28,0,30,2,1290
1711,490490105061,5,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,8,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,0,1,0,0,0,0,0,0,0,24,23,14,0,0,0,9,0,0,0,1,0,108,0,19,1,2,8,0,10,0,0,0,1,0,2,0,6,0,0,0,0,0,1,0,1,0,0,0,313,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,8,2,4,2,0,0,0,7,0,0,0,1,0,23,53,5,0,2,0,44,1,0,1,1,6,40,1,42,4,25,12,0,27,1,0,0,1,2,2,0,1,0,0,1,0,0,0,0,12,0,11,0,418
1712,490490105062,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,23,1,0,0,0,4,0,0,0,0,1,63,0,11,0,0,2,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,10,0,0,3,0,4,0,0,0,0,0,2,0,0,0,5,0,10,2,1,0,3,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,15,7,9,3,3,0,0,0,9,0,0,2,2,1,40,47,6,0,1,0,50,0,0,0,3,6,42,1,25,7,28,13,0,20,5,0,0,0,4,0,0,1,0,1,0,0,0,0,0,6,0,10,1,465
1713,490490105063,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,13,2,0,0,0,2,0,0,0,1,0,65,3,8,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,152,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,11,2,2,2,1,1,0,0,6,0,1,0,0,0,17,21,7,0,0,0,25,0,0,0,2,5,30,2,22,3,17,8,1,21,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,6,0,11,0,283
1714,490490106001,4,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,3,2,3,0,1,1,0,0,0,25,10,1,0,0,0,7,4,0,0,2,0,0,0,0,0,0,1,5,0,9,0,3,0,2,0,1,0,2,0,3,0,13,32,2,0,1,0,9,0,0,0,6,8,60,4,11,3,3,2,0,6,1,0,0,0,0,6,0,2,0,1,2,0,0,1,0,0,0,2,0,324,25,0,2,1,0,2,0,0,1,0,0,1,1,0,0,6,0,11,6,2,0,1,0,1,0,0,24,8,1,0,0,3,3,1,0,2,0,0,0,0,1,2,0,5,24,9,5,4,8,0,0,0,16,0,1,4,4,0,55,76,14,0,6,0,80,0,0,3,8,12,48,2,71,15,64,16,2,50,12,0,0,1,2,2,1,1,1,0,0,0,0,1,0,11,0,19,1,837
1715,490490106002,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,15,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,46,29,0,1,5,0,5,0,0,2,0,0,1,0,1,0,10,2,26,5,2,0,5,0,0,0,0,27,5,0,0,0,9,3,5,0,4,1,0,0,0,4,0,0,9,39,24,9,8,10,1,1,0,22,1,0,2,9,0,59,114,25,0,2,0,144,1,3,1,5,27,80,1,102,15,100,22,2,69,11,0,0,2,6,5,0,4,0,0,1,1,0,0,0,14,0,33,1,1254
1716,490490106003,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,0,0,0,0,0,2,0,4,0,5,14,1,0,0,0,9,1,0,0,0,3,29,0,8,3,1,2,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,176,14,0,2,1,0,2,0,0,0,1,0,1,0,0,0,2,0,11,2,1,0,2,0,0,0,0,11,7,1,0,0,4,2,1,0,3,0,0,0,0,0,0,0,3,23,9,7,6,5,1,2,0,7,0,1,3,5,0,45,56,13,0,3,0,55,0,0,1,6,8,29,3,32,8,39,4,0,34,9,0,1,0,4,2,0,0,0,0,2,1,0,0,0,13,0,18,1,574
